id,time,location,latitude,longitude,depth,magnitude,url
usb000schm,2014-09-15 12:23:42.980,"75km SE of San Felipe, Mexico",30.5825,-114.2381,10.0,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/usb000schm
ci37268352,2014-09-15 12:42:33.870,"228km SSE of Estacion Coahuila, B.C., MX",30.3355,-113.9963333,9.961,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/ci37268352
usb000scmd,2014-09-15 18:27:20.610,"85km SE of San Felipe, Mexico",30.4209,-114.2749,10.0,5.4,https://earthquake.usgs.gov/earthquakes/eventpage/usb000scmd
usb000sfxg,2014-09-15 18:37:16.550,"62km SSW of Puerto Penasco, Mexico",30.8316,-113.8574,10.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sfxg
usb000scmn,2014-09-15 18:40:05.650,"73km SE of San Felipe, Mexico",30.6303,-114.2304,10.0,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/usb000scmn
usb000scsi,2014-09-15 22:01:13.120,"73km SE of San Felipe, Mexico",30.5637,-114.2865,5.23,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/usb000scsi
usb000sd2p,2014-09-16 16:51:14.100,"70km SE of San Felipe, Mexico",30.6287,-114.2705,13.08,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sd2p
usb000sdqy,2014-09-17 22:13:05.000,"75km SE of San Felipe, Mexico",30.5947,-114.237,7.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sdqy
nc72316031,2014-09-28 20:45:13.260,"40km SSW of South Dos Palos, California",36.6255,-120.8336667,6.99,4.43,https://earthquake.usgs.gov/earthquakes/eventpage/nc72316031
usb000sh86,2014-09-30 03:01:25.900,"24km WSW of Perry, Oklahoma",36.2237,-97.5535,2.2,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sh86
usb000si7g,2014-10-02 18:01:24.400,"7km SE of Harper, Kansas",37.2447,-97.9553,5.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usb000si7g
usb000sjk0,2014-10-07 16:51:13.100,"4km S of Cushing, Oklahoma",35.9474,-96.7642,5.28,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sjk0
usb000skq4,2014-10-10 13:51:21.000,"4km S of Cushing, Oklahoma",35.9466,-96.7594,5.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usb000skq4
nc72330211,2014-10-19 14:24:04.460,"34km SW of Rio Dell, California",40.2673333,-124.3726667,22.329,4.24,https://earthquake.usgs.gov/earthquakes/eventpage/nc72330211
nn00465678,2014-10-30 15:16:33.068,"67km ESE of Lakeview, Oregon",41.9104,-119.6185,0.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00465678
nn00466104,2014-11-04 10:47:58.153,"69km ESE of Lakeview, Oregon",41.8817,-119.613,0.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466104
nn00466248,2014-11-05 07:23:04.418,"67km ESE of Lakeview, Oregon",41.9078,-119.6202,0.1,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466248
nn00466315,2014-11-05 15:18:26.782,"73km ESE of Lakeview, Oregon",41.886,-119.6155,0.7,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466315
nn00466441,2014-11-06 08:34:46.519,"65km ESE of Lakeview, Oregon",41.9061,-119.6573,5.2,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466441
nn00466488,2014-11-06 15:58:01.418,"67km ESE of Lakeview, Oregon",41.9055,-119.625,0.6,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466488
nn00466637,2014-11-07 06:58:40.544,"68km ESE of Lakeview, Oregon",41.9137,-119.6021,0.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466637
nn00466648,2014-11-07 08:05:54.864,"68km ESE of Lakeview, Oregon",41.8805,-119.6299,0.0,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nn00466648
usc000sviv,2014-11-07 22:04:26.760,"72km ENE of Loreto, Mexico",26.3303,-110.7131,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usc000sviv
ci37286720,2014-11-10 08:42:42.850,"19km SSW of San Clemente Is. (NW tip), CA",32.8666667,-118.6535,5.12,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci37286720
nn00467446,2014-11-12 14:42:55.657,"66km ESE of Lakeview, Oregon",41.8812,-119.6545,1.6,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00467446
usc000swru,2014-11-12 21:40:00.550,"13km S of Conway Springs, Kansas",37.2713,-97.6206,4.03,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/usc000swru
usc000swtz,2014-11-13 03:07:32.530,"39km SSE of Mulege, Mexico",26.565,-111.8059,8.89,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usc000swtz
nn00467620,2014-11-13 06:36:07.489,"67km ESE of Lakeview, Oregon",41.9009,-119.6224,0.0,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/nn00467620
nn00468207,2014-11-17 08:16:13.500,"66km ESE of Lakeview, Oregon",41.9278,-119.6276,1.6,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nn00468207
nc72350156,2014-11-20 06:26:49.290,"4km S of San Juan Bautista, California",36.806,-121.5358333,6.23,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/nc72350156
nn00468854,2014-11-21 17:20:27.763,"70km ESE of Lakeview, Oregon",41.8518,-119.6229,11.4,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nn00468854
usb000t1de,2014-11-30 10:24:44.400,"25km SSE of Medford, Oklahoma",36.6028,-97.6068,5.684,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usb000t1de
usb000t1hf,2014-12-01 05:57:37.030,"6km SSW of Kachina Village, Arizona",35.0423,-111.7276,5.0,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/usb000t1hf
nn00486460,2014-12-04 05:24:52.034,"68km ESE of Lakeview, Oregon",41.8812,-119.6445,11.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00486460
nn00471401,2014-12-10 13:50:58.204,"71km ESE of Lakeview, Oregon",41.8773,-119.6316,8.8,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00471401
usc000t6mn,2014-12-14 21:18:20.500,"4km ESE of Pawnee, Oklahoma",36.3187,-96.7553,4.679,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usc000t6mn
ci37298672,2014-12-24 05:51:51.440,"10km SW of Niland, CA",33.1851667,-115.6085,1.387,4.19,https://earthquake.usgs.gov/earthquakes/eventpage/ci37298672
usc000tbfq,2015-01-03 17:44:03.530,"9km E of Challis, Idaho",44.5074,-114.112,8.5,5.0,https://earthquake.usgs.gov/earthquakes/eventpage/usc000tbfq
ci37301704,2015-01-04 03:18:09.480,"14km N of Castaic, CA",34.6173333,-118.6301667,7.821,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci37301704
nn00481243,2015-01-04 09:56:43.113,"68km ESE of Lakeview, Oregon",41.8841,-119.6294,8.9,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00481243
nc72381011,2015-01-14 10:44:35.040,"41km SW of Ferndale, California",40.3195,-124.6121667,16.159,4.28,https://earthquake.usgs.gov/earthquakes/eventpage/nc72381011
usc000th8p,2015-01-19 18:56:08.000,"67km NE of San Felipe, Mexico",31.4533,-114.398,8.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usc000th8p
nc72383481,2015-01-20 13:21:36.970,"27km ENE of Greenfield, California",36.4333333,-120.971,9.39,4.43,https://earthquake.usgs.gov/earthquakes/eventpage/nc72383481
nn00478560,2015-01-22 09:09:16.708,"68km ESE of Lakeview, Oregon",41.8833,-119.6332,11.7,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/nn00478560
usc000tj7a,2015-01-26 19:30:44.700,"5km NNE of Medford, Oklahoma",36.8479,-97.7016,6.863,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usc000tj7a
usb000tike,2015-01-27 11:31:09.800,"3km SE of Perry, Oklahoma",36.2618,-97.2643,3.408,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usb000tike
usb000tilr,2015-01-27 15:58:40.100,"19km S of Medford, Oklahoma",36.6288,-97.7124,5.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usb000tilr
nc72387946,2015-01-28 21:08:53.710,"40km SW of Ferndale, California",40.3178333,-124.6066667,16.881,5.72,https://earthquake.usgs.gov/earthquakes/eventpage/nc72387946
nn00479760,2015-01-29 11:03:19.351,"68km ESE of Lakeview, Oregon",41.8797,-119.6241,9.4,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00479760
nc72388626,2015-01-29 19:13:55.180,"40km SW of Ferndale, California",40.3113333,-124.5891667,17.699,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/nc72388626
usc000tmeb,2015-02-05 15:08:40.800,"8km NE of Cherokee, Oklahoma",36.8147,-98.2915,4.381,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usc000tmeb
ci37314320,2015-02-09 01:45:03.110,"87km ESE of Maneadero, B.C., MX",31.5236667,-115.6743333,12.503,4.89,https://earthquake.usgs.gov/earthquakes/eventpage/ci37314320
nn00482627,2015-02-14 02:28:56.228,"51km WNW of Beatty, Nevada",37.1418,-117.2618,17.0,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/nn00482627
uw60971201,2015-02-18 09:04:11.550,"15km ENE of Cle Elum, Washington",47.2491667,-120.7526667,3.559,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/uw60971201
us10001qdg,2015-03-24 19:48:28.900,"26km W of Medford, Oklahoma",36.7776,-98.0301,6.513,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us10001qdg
nc72418390,2015-03-27 13:30:14.330,"9km N of Coalinga, California",36.2271667,-120.3528333,10.44,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/nc72418390
ci37352384,2015-03-30 09:21:56.690,"12km NW of Ludlow, CA",34.7911667,-116.2611667,2.912,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci37352384
us10001txk,2015-04-04 13:21:17.000,"18km N of Crescent, Oklahoma",36.1176,-97.5717,5.047,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us10001txk
ci37359304,2015-04-08 19:23:15.390,"3km NNW of Delta, B.C., MX",32.376,-115.2085,7.281,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/ci37359304
ci37359312,2015-04-08 19:30:28.070,"8km NW of Delta, B.C., MX",32.4111667,-115.2448333,5.951,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci37359312
us2000255v,2015-04-08 20:52:00.500,"6km S of Guthrie, Oklahoma",35.8192,-97.4191,2.487,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us2000255v
us200027lp,2015-04-19 05:27:14.800,"6km W of Langston, Oklahoma",35.953,-97.3318,3.16,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/us200027lp
us200029pp,2015-04-27 22:22:17.900,"7km WSW of Langston, Oklahoma",35.918,-97.3256,5.279,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us200029pp
us20002avh,2015-05-02 16:23:07.580,"5km S of Galesburg, Michigan",42.2357,-85.4285,4.48,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/us20002avh
us20002dm8,2015-05-07 22:58:05.200,"5km N of Venus, Texas",32.4817,-97.1006,2.54,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us20002dm8
us1000290e,2015-05-14 17:41:14.670,"84km S of Sanderson, Texas",29.3928,-102.558,15.8,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us1000290e
ci37166079,2015-05-21 03:15:29.690,"13km WNW of Calipatria, CA",33.1621667,-115.6425,5.74,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/ci37166079
nc72453246,2015-05-22 02:53:00.780,"10km ENE of Yountville, California",38.4316667,-122.2503333,12.83,4.09,https://earthquake.usgs.gov/earthquakes/eventpage/nc72453246
nn00495477,2015-05-22 18:47:42.980,"37km SSW of Caliente, Nevada",37.2925,-114.6546,4.0,5.3,https://earthquake.usgs.gov/earthquakes/eventpage/nn00495477
us10002bup,2015-05-23 18:44:28.360,"30km SW of Pratt, Kansas",37.4294,-98.9535,5.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us10002bup
nc72455721,2015-05-26 10:17:35.820,"38km WNW of Ferndale, California",40.6508333,-124.712,19.72,4.34,https://earthquake.usgs.gov/earthquakes/eventpage/nc72455721
us20002mgp,2015-06-05 23:12:47.450,"9km ESE of Harper, Kansas",37.2648,-97.9213,2.35,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us20002mgp
us20002prt,2015-06-14 18:17:09.000,"20km W of Perry, Oklahoma",36.286,-97.5217,6.278,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us20002prt
us20002q83,2015-06-16 07:39:13.560,"70km WSW of Higuera de Zaragoza, Mexico",25.6565,-109.9065,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/us20002q83
us10002jrl,2015-06-17 19:17:08.700,"21km W of Perry, Oklahoma",36.285,-97.523,6.008,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/us10002jrl
us10002kf3,2015-06-20 05:10:54.900,"12km NE of Edmond, Oklahoma",35.7392,-97.3865,3.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us10002kf3
uw61037147,2015-07-04 15:42:18.050,"15km ENE of Springfield, Oregon",44.0895,-122.831,7.95,4.14,https://earthquake.usgs.gov/earthquakes/eventpage/uw61037147
uu60116197,2015-07-04 16:00:03.950,"3km NW of Panguitch, Utah",37.8473333,-112.4656667,3.35,4.06,https://earthquake.usgs.gov/earthquakes/eventpage/uu60116197
us10002ygf,2015-07-06 13:56:24.910,"75km WSW of Guaymas, Mexico",27.6939,-111.6157,10.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/us10002ygf
us20002wgw,2015-07-10 02:11:28.170,"58km NNE of Loreto, Mexico",26.4797,-111.0621,10.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us20002wgw
nn00501944,2015-07-16 01:52:11.994,"66km ESE of Lakeview, Oregon",41.8986,-119.6367,10.1,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/nn00501944
nn00501947,2015-07-16 01:57:26.295,"66km ESE of Lakeview, Oregon",41.9006,-119.6373,8.5,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nn00501947
us20002xwm,2015-07-16 13:33:30.020,"74km NNE of San Luis, Mexico",29.0804,-113.5584,28.34,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/us20002xwm
us20002ym9,2015-07-20 06:31:32.290,"66km WSW of Topolobampo, Mexico",25.4348,-109.6859,10.0,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/us20002ym9
us20002yq7,2015-07-20 20:19:03.400,"13km NE of Cherokee, Oklahoma",36.842,-98.2593,4.079,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/us20002yq7
nn00503084,2015-07-22 22:07:07.567,"68km ESE of Lakeview, Oregon",41.8878,-119.6288,7.8,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nn00503084
nn00503760,2015-07-27 01:05:33.610,"68km ESE of Lakeview, Oregon",41.8875,-119.6226,10.7,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/nn00503760
us200030gd,2015-07-27 18:12:15.400,"4km NNE of Crescent, Oklahoma",35.9889,-97.5717,5.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/us200030gd
us200030nt,2015-07-28 01:18:27.200,"4km NNE of Crescent, Oklahoma",35.9909,-97.5813,5.253,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us200030nt
us10002y1u,2015-08-05 07:48:02.300,"23km S of Medford, Oklahoma",36.5979,-97.6921,6.021,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us10002y1u
nn00506331,2015-08-13 11:31:07.857,"68km ESE of Lakeview, Oregon",41.8856,-119.622,10.3,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00506331
us100032ei,2015-08-14 21:25:40.600,"6km WNW of Medford, Oklahoma",36.8311,-97.8011,0.091,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us100032ei
nc72507396,2015-08-17 13:49:17.320,"1km N of Piedmont, California",37.8366667,-122.2321667,4.69,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/nc72507396
uw61073836,2015-09-01 16:42:45.630,"38km N of Coulee Dam, Washington",48.3073333,-119.0193333,9.13,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/uw61073836
nn00509589,2015-09-08 02:15:19.980,"20km NW of Hawthorne, Nevada",38.6488,-118.8064,6.2,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00509589
us20003j54,2015-09-13 08:27:12.440,"97km SW of Topolobampo, Mexico",24.9529,-109.7119,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/us20003j54
nn00510518,2015-09-14 13:55:48.087,"69km ESE of Lakeview, Oregon",41.8594,-119.6271,9.7,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nn00510518
ci37243591,2015-09-16 16:10:47.340,"13km SSE of Big Bear Lake, CA",34.1371667,-116.858,9.55,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/ci37243591
us20003l6t,2015-09-18 12:35:16.600,"3km WNW of Cushing, Oklahoma",35.9931,-96.7997,0.208,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us20003l6t
us20003nwb,2015-09-25 01:16:37.700,"1km W of Cushing, Oklahoma",35.987,-96.7872,2.893,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us20003nwb
nn00512427,2015-09-27 02:44:00.617,"70km ESE of Lakeview, Oregon",41.8709,-119.6123,10.2,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00512427
nn00512709,2015-09-29 00:03:30.399,"69km ESE of Lakeview, Oregon",41.8542,-119.6368,11.9,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00512709
us10003mnu,2015-10-10 09:20:43.000,"20km WSW of Medford, Oklahoma",36.7187,-97.9311,5.629,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/us10003mnu
us10003mqq,2015-10-10 22:03:05.300,"3km W of Cushing, Oklahoma",35.986,-96.8032,3.274,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/us10003mqq
us2000419p,2015-11-02 06:29:07.090,"7km NNE of Black Canyon City, Arizona",34.1357,-112.132,5.92,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us2000419p
us10003vin,2015-11-07 11:11:53.900,"19km NNW of Medford, Oklahoma",36.9528,-97.8552,5.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us10003vin
ci37272591,2015-11-13 17:17:17.980,"53km ESE of Maneadero, B.C., MX",31.6135,-116.0156667,5.36,4.28,https://earthquake.usgs.gov/earthquakes/eventpage/ci37272591
us10003yhc,2015-11-15 09:45:31.300,"33km NW of Fairview, Oklahoma",36.4696,-98.7549,5.109,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/us10003yhc
nn00519379,2015-11-19 01:40:02.547,"69km ESE of Lakeview, Oregon",41.8696,-119.619,12.9,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00519379
nn00519381,2015-11-19 01:50:17.403,"69km ESE of Lakeview, Oregon",41.8731,-119.6231,12.1,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nn00519381
us10003zgz,2015-11-19 07:42:12.000,"13km SW of Cherokee, Oklahoma",36.6602,-98.4594,5.914,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/us10003zgz
us10003zyc,2015-11-20 22:40:40.300,"17km NNW of Medford, Oklahoma",36.9483,-97.8276,5.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us10003zyc
us100040je,2015-11-23 21:17:46.500,"11km NE of Cherokee, Oklahoma",36.8382,-98.2762,5.028,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/us100040je
us1000413f,2015-11-25 00:43:50.800,"12km NE of Cherokee, Oklahoma",36.8393,-98.2691,4.864,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/us1000413f
us1000424d,2015-11-30 09:49:12.800,"26km E of Cherokee, Oklahoma",36.7509,-98.0561,5.629,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/us1000424d
us100044cf,2015-12-06 01:01:41.900,"33km NW of Fairview, Oklahoma",36.4703,-98.7606,6.126,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us100044cf
nn00521538,2015-12-06 11:13:27.887,"69km ESE of Lakeview, Oregon",41.8575,-119.6317,10.5,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00521538
nn00523696,2015-12-23 06:46:07.342,"11km SSE of Reno, Nevada",39.4309,-119.7845,9.7,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00523696
nn00523848,2015-12-24 20:30:38.087,"71km ESE of Lakeview, Oregon",41.8807,-119.5937,11.3,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00523848
ci37506472,2015-12-27 18:31:18.030,"37km ESE of Johannesburg, CA",35.2143333,-117.2815,3.17,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci37506472
us100049yu,2015-12-27 19:24:56.620,North Pacific Ocean,25.6559,-120.9243,10.0,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/us100049yu
nn00524306,2015-12-28 15:10:30.588,"65km SSW of Denio Junction, Nevada",41.4562,-118.905,17.7,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00524306
us10004a85,2015-12-29 11:39:19.200,"6km ENE of Edmond, Oklahoma",35.6654,-97.4054,6.532,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/us10004a85
ci37507576,2015-12-30 01:48:57.310,"4km SSW of Devore, CA",34.191,-117.4131667,6.98,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/ci37507576
uw61114971,2015-12-30 07:39:29.310,"17km NNE of Victoria, Canada",48.5865,-123.3003333,52.42,4.79,https://earthquake.usgs.gov/earthquakes/eventpage/uw61114971
us10004aqg,2016-01-01 11:39:39.800,"6km ENE of Edmond, Oklahoma",35.6688,-97.4065,5.825,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/us10004aqg
nc72572665,2016-01-02 05:11:46.620,"46km SW of Ferndale, California",40.3083333,-124.6871667,14.67,4.44,https://earthquake.usgs.gov/earthquakes/eventpage/nc72572665
nn00525194,2016-01-03 15:35:23.944,"71km ESE of Lakeview, Oregon",41.8685,-119.6,10.7,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00525194
us10004bpl,2016-01-06 06:19:25.300,"33km NW of Fairview, Oklahoma",36.4885,-98.7319,9.409,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/us10004bpl
ci37510616,2016-01-06 14:42:34.880,"4km NNW of Banning, CA",33.9585,-116.8883333,16.67,4.39,https://earthquake.usgs.gov/earthquakes/eventpage/ci37510616
us10004bz1,2016-01-07 04:27:27.900,"33km NW of Fairview, Oklahoma",36.486,-98.7412,7.093,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/us10004bz1
us10004bz5,2016-01-07 04:27:57.600,"33km NW of Fairview, Oklahoma",36.4955,-98.7254,4.058,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/us10004bz5
nc72574495,2016-01-07 05:49:52.430,"31km SW of Rio Dell, California",40.2731667,-124.3395,16.95,4.31,https://earthquake.usgs.gov/earthquakes/eventpage/nc72574495
us10004c1m,2016-01-07 08:37:11.100,"32km NW of Fairview, Oklahoma",36.4754,-98.7342,6.647,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/us10004c1m
us20004xck,2016-01-11 07:52:39.000,"74km SE of San Felipe, Mexico",30.515,-114.321,20.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/us20004xck
